id,original_dataset,twitter_query,statuses_count,listed_count,favourites_count,friends_count,followers_count,name,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,cluster,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
unalbadur1316,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1715,1,1614,1224,55,Ünal Badur,1,1,3,2,5,2,0.0,cluster_4,0.4317787289619446,0.1769527643918991,9.83132266998291,2021-10-31 00:00:00,2021-11-01 00:00:00
cumbzz,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,750,1,3520,155,23,Self_19,1,1,4,2,6,2,0.0,cluster_4,0.9005863666534424,0.2574222981929779,4.905101776123047,2021-10-31 00:00:00,2021-11-01 00:00:00
fatima93324354,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1528,0,2442,984,1169,Fatima,1,1,3,2,5,2,0.0,cluster_4,0.7333592772483826,0.16887086629867554,8.014842987060547,2021-11-07 00:00:00,2021-11-08 00:00:00
tradingjob1,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,6772,6,13215,671,682,Tradingjob,3,3,4,3,7,6,0.0,cluster_4,0.3517150928576787,0.15723478297392526,5.406010866165161,2021-12-05 00:00:00,2021-12-06 00:00:00
doopie663227162,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,137,0,41,0,0,Doopie,2,2,7,2,9,4,0.0,cluster_4,0.5155375003814697,0.1977791041135788,5.840070962905884,2021-11-03 00:00:00,2021-11-04 00:00:00
_thisvid,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,136434,12,16,1,5172,thisvid🤖,48,48,44,2,46,96,0.0,cluster_4,0.8453634480635325,0.25104294282694656,10.027427593866983,2021-10-31 00:00:00,2021-11-01 00:00:00
booksorawis,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,529,0,40,64,63,Bouc,1,1,3,2,5,2,0.0,cluster_4,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
grovestor,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2190,3,4152,423,86,Gro Vestor,1,1,4,2,6,2,0.0,cluster_4,0.049541179090738297,0.26982608437538147,5.662800312042236,2021-12-12 00:00:00,2021-12-13 00:00:00
2rzfhptyo1po0n1,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1043,3,1815,439,30,向往,1,1,3,2,5,2,0.0,cluster_4,0.6262496113777161,0.28670766949653625,5.216015815734863,2021-10-31 00:00:00,2021-11-01 00:00:00
cholwarda,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,19,1,29,29,1,Chris Holwarda,1,1,3,2,5,2,0.0,cluster_4,0.846081554889679,0.2858884632587433,8.606449127197266,2021-12-05 00:00:00,2021-12-06 00:00:00
nurianasiagian,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8,0,6,6,0,Nuriana Siagian,1,1,4,2,6,2,0.0,cluster_4,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
joss_do_it_btc,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,6878,24,18387,996,1563,Joss Tonn,2,2,7,2,9,4,0.0,cluster_4,0.7210299670696259,0.2373102381825447,8.45725965499878,2021-12-26 00:00:00,2021-12-27 00:00:00
olawalium,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,96126,14,12323,2802,2071,Olawalium,1,2,3,3,6,3,-0.33,cluster_4,0.03441126272082329,0.19901178777217865,5.556525230407715,2021-11-07 00:00:00,2021-11-08 00:00:00
ricky41820944,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,279,1,724,358,23,리키,1,1,4,2,6,2,0.0,cluster_4,0.7031473517417908,0.3454097509384155,7.373886585235596,2021-10-31 00:00:00,2021-11-01 00:00:00
mirceacolceag,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3870,6,13455,193,1264,Mircea ⚡,1,1,3,2,5,2,0.0,cluster_4,0.8943076133728027,0.17712803184986115,6.582790374755859,2021-12-26 00:00:00,2021-12-27 00:00:00
shiang131,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,285,2,960,200,2,🌈🌈shiang13,1,1,3,2,5,2,0.0,cluster_4,0.9123710989952087,0.1971289962530136,5.374081611633301,2021-12-12 00:00:00,2021-12-13 00:00:00
ricardo66844393,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,29677,0,22365,3670,228,Ricardo,1,1,3,2,5,2,0.0,cluster_4,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
the_1ronhead,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,399,0,1049,245,23,Bahadır Demirbaş,1,1,3,2,5,2,0.0,cluster_4,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
boobsysquit,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,101,0,75,15,710,Boobsy,1,1,3,2,5,2,0.0,cluster_4,0.7610918283462524,0.24044044315814972,5.999847412109375,2021-10-31 00:00:00,2021-11-01 00:00:00
grok_king,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,0,0,0,0,0,grok.king.eth🌹💀⏳,1,2,3,3,6,3,-0.33,cluster_4,0.6831966042518616,0.16477178037166595,6.274435043334961,2021-11-14 00:00:00,2021-11-15 00:00:00
_thisvid,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,136434,12,16,1,5172,thisvid🤖,48,48,44,2,46,96,0.0,cluster_4,0.8453634480635325,0.25104294282694656,10.027427593866983,2021-12-21 00:00:00,2021-12-22 00:00:00
jaemancityx,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,14081,0,11574,2917,60,MONK,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
ahmad24573,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,43,0,27,50,0,ahmad@2457,1,1,3,2,5,2,0.0,cluster_4,0.9595438838005066,0.24872180819511414,5.134328842163086,2021-11-28 00:00:00,2021-11-29 00:00:00
luisbeltran_tax,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,71881,34,44953,5001,1158,Luis E. Beltran Madile,2,2,4,2,6,4,0.0,cluster_4,0.06278523430228233,0.21571407467126846,9.548839569091797,2021-12-05 00:00:00,2021-12-06 00:00:00
khana1973,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,23,0,2,46,5,はな,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
spd54361678,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,53070,3,84000,1182,967,SİPİDİ,7,7,11,2,13,14,0.0,cluster_4,0.6863401574747903,0.23059482074209622,6.051959344318935,2021-10-31 00:00:00,2021-11-01 00:00:00
5hikarutubasa22,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1576,3,3892,707,76,うみ,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
baro_eth,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,2190,0,892,419,159,BARO ETH,12,13,14,3,17,25,-0.04,cluster_4,0.7782505290074782,0.23797788132320752,5.352811076424339,2021-12-21 00:00:00,2021-12-22 00:00:00
hasibidr,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,267,0,0,0,0,Prof. Dr. Hasibi Yalçın,1,1,3,2,5,2,0.0,cluster_4,0.5580641627311707,0.07184530794620514,5.446722507476807,2021-12-05 00:00:00,2021-12-06 00:00:00
celflowers,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,15033,6,18292,2923,1119,Celflowers,2,2,10,2,12,4,0.0,cluster_4,0.6497002243995667,0.15149196237325668,6.866214275360107,2021-11-07 00:00:00,2021-11-08 00:00:00
tradingjob1,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,6772,6,13215,671,682,Tradingjob,3,3,4,3,7,6,0.0,cluster_4,0.3517150928576787,0.15723478297392526,5.406010866165161,2021-11-28 00:00:00,2021-11-29 00:00:00
avocad0b,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3341,0,4061,974,103,chaechaeyeon,1,1,5,2,7,2,0.0,cluster_4,0.9245400428771973,0.30142736434936523,4.442747592926025,2021-11-07 00:00:00,2021-11-08 00:00:00
asiye__,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,23321,2,30034,247,856,💛❤️Nesrin❤️💛,1,1,3,2,5,2,0.0,cluster_4,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
kaazuukii_308,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,702,0,662,21,21,kazuki308,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
nekko_sidejob,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,40921,10,38597,2616,2873,ねっこ🍀フォロバ100,2,2,4,2,6,4,0.0,cluster_4,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
the_sant050,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,4362,0,2684,1348,58,Semar Mesem😌,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
61mertkan616,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,119,0,151,129,11,BAHSEGİR'DE PAPARA YATIRIMI 100 TL,1,1,3,2,5,2,0.0,cluster_4,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
ppentagone,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8,0,47,12,0,pentagon,1,1,3,2,5,2,0.0,cluster_4,0.801397442817688,0.3640884757041931,9.105535507202148,2021-12-05 00:00:00,2021-12-06 00:00:00
michal_btc,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,6333,3,16335,296,103,Michal,11,15,8,4,12,26,-0.15,cluster_4,0.5596396401524544,0.1857107847929001,8.812642431259155,2021-12-20 00:00:00,2021-12-21 00:00:00
karim_136290,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,31,0,28,3,0,عبدالکریم امینیان,1,1,3,2,5,2,0.0,cluster_4,0.989466667175293,0.3112235367298126,5.568896293640137,2021-12-12 00:00:00,2021-12-13 00:00:00
khadija__uk,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,7606,2,8553,1350,596,Khadija 🌺Ex Muslim🌺,1,1,5,2,7,2,0.0,cluster_4,0.5936421155929565,0.1344781368970871,5.543196201324463,2021-12-12 00:00:00,2021-12-13 00:00:00
medanimem,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,112,1,323,150,116,SAITAMA FANS CLOTHES,6,12,2,3,5,18,-0.33,cluster_4,0.39177043239275616,0.21699857463439307,5.583646853764852,2021-11-28 00:00:00,2021-11-29 00:00:00
gaeggul2go,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,67,0,184,61,7,개꾸리고,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
joserian138,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,6648,0,2929,2175,421,Rianz_Crypto,1,1,4,2,6,2,0.0,cluster_4,0.7381729483604431,0.11266257613897324,8.79212760925293,2021-12-20 00:00:00,2021-12-21 00:00:00
hanamaruline,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,9734,12,17837,1880,456,Hanamaru,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
the_audacithea,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,1144,0,5171,364,39,wat da hail,1,1,4,2,6,2,0.0,cluster_4,0.5485097169876099,0.2682178020477295,4.86428165435791,2021-12-12 00:00:00,2021-12-13 00:00:00
blockgnomes,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,29,0,283,225,77,Greg the Gnome,1,1,3,2,5,2,0.0,cluster_4,0.5003018975257874,0.2720765769481659,4.455451011657715,2021-10-31 00:00:00,2021-11-01 00:00:00
k121523,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3327,2,27276,2472,2105,Mamun,3,3,3,2,5,6,0.0,cluster_4,0.921343723932902,0.29277870059013367,5.963027477264404,2021-10-31 00:00:00,2021-11-01 00:00:00
erhann50,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2533,0,5133,36,20,Erhan,1,1,3,2,5,2,0.0,cluster_4,0.669567346572876,0.22253607213497162,9.66527271270752,2021-12-12 00:00:00,2021-12-13 00:00:00
ilpresidenthe,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,11095,4,18788,328,2503,Il Presidente 🌈🧱,1,1,3,2,5,2,0.0,cluster_4,0.8170913457870483,0.20037496089935303,4.419871807098389,2021-10-31 00:00:00,2021-11-01 00:00:00
stephenstonking,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,14060,5,5258,2414,743,Stephen Stonking 🧠🧬🌌,2,2,3,2,5,4,0.0,cluster_4,0.1019836850464344,0.2641996517777443,7.79016375541687,2021-12-26 00:00:00,2021-12-27 00:00:00
pagal051,SOL_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,SOL,0,0,0,0,0,Saurabh Yadav,1,2,3,3,6,3,-0.33,cluster_4,0.6311930418014526,0.19010883569717407,3.957458019256592,2021-12-26 00:00:00,2021-12-27 00:00:00
cryptocuck12,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,417,11,369,197,750,CryptoCuck,1,2,2,3,5,3,-0.33,cluster_4,0.029407134279608727,0.2865298092365265,7.394078731536865,2021-11-28 00:00:00,2021-11-29 00:00:00
nicolacostanzi2,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,834,0,1010,110,16,Nicola Costanzi,2,2,4,2,6,4,0.0,cluster_4,0.2850305438041687,0.20326779037714005,5.950790166854858,2021-12-12 00:00:00,2021-12-13 00:00:00
kimberlyanne_27,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,7042,0,10054,471,23,kimberlee,1,1,4,2,6,2,0.0,cluster_4,0.5485097169876099,0.2682178020477295,4.86428165435791,2021-12-12 00:00:00,2021-12-13 00:00:00
bloodeagle16,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,1472,0,45,44,16,Bloodeagle,1,1,4,2,6,2,0.0,cluster_4,0.0023654152173548937,0.3030318021774292,5.58821964263916,2021-11-25 00:00:00,2021-11-26 00:00:00
zf1oupx04ue4v71,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,51,0,22,551,267,Константин Жоголь,1,1,3,2,5,2,0.0,cluster_4,0.7951015830039978,0.14710509777069092,5.717102527618408,2021-10-31 00:00:00,2021-11-01 00:00:00
bangothegreat,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5676,3,11688,859,182,franco de francesco,1,1,3,2,5,2,0.0,cluster_4,0.3636733591556549,0.1783643364906311,5.65189266204834,2021-11-28 00:00:00,2021-11-29 00:00:00
ssaurel,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,0,0,0,0,0,Sylvain Saurel,1,3,2,4,6,4,-0.5,cluster_4,0.7831120491027832,0.20878055691719055,5.273801326751709,2021-12-20 00:00:00,2021-12-21 00:00:00
cpirdal,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,46,1,960,242,42,Cihan PİRDAL,1,1,3,2,5,2,0.0,cluster_4,0.9983054995536804,0.4429507553577423,8.23231315612793,2021-12-26 00:00:00,2021-12-27 00:00:00
bwutkvys16ijdpg,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,739,9,564,424,30,syn,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
shroomznft,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,0,0,0,0,0,shroomzNFT,0,1,0,1,1,1,-1.0,cluster_4,,,,2021-10-29 00:00:00,2021-10-30 00:00:00
tanicityx,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1683,0,1170,744,149,tanie 🍀,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
jujulndaa,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,36147,0,15103,3283,272,🍀nda🍀,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
kaiji_kabu,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,4651,2,175,125,25,かいじくん,2,2,4,2,6,4,0.0,cluster_4,0.7785217761993408,0.17494961619377136,5.365890026092529,2021-12-20 00:00:00,2021-12-21 00:00:00
crypt0_gorilla,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1663,4,1049,62,52526,Crypto Gorilla,2,2,3,2,5,4,0.0,cluster_4,0.6803068667650223,0.18389902263879776,5.931718587875366,2021-12-12 00:00:00,2021-12-13 00:00:00
defiantden,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,3527,0,2438,99,193,CryptoDen🔥🚀,3,3,6,3,9,6,0.0,cluster_4,0.3368906080722809,0.23128773520390192,6.449852307637532,2021-12-26 00:00:00,2021-12-27 00:00:00
r_wallstreet_,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,42931,16,39549,440,704,r/wallstreet 💮,1,1,3,2,5,2,0.0,cluster_4,0.717166543006897,0.15400244295597076,7.252620220184326,2021-11-28 00:00:00,2021-11-29 00:00:00
kucukcinarf,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,6734,1,18099,1380,168,KuccukcinarFatih,2,2,4,2,6,4,0.0,cluster_4,0.7690929770469666,0.22154852747917175,9.02244520187378,2021-11-28 00:00:00,2021-11-29 00:00:00
datsun3153,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,581,11,345,336,34,くに3153,1,1,3,2,5,2,0.0,cluster_4,,,,2021-11-28 00:00:00,2021-11-29 00:00:00
yasintr40556014,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,21,0,11,146,2,M.K.A,1,1,4,2,6,2,0.0,cluster_4,0.5253170728683472,0.15499790012836456,9.373334884643555,2021-12-12 00:00:00,2021-12-13 00:00:00
lalitpa05761721,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1865,0,1846,2089,938,Lalit Patel,1,1,3,2,5,2,0.0,cluster_4,0.049159251153469086,0.24792632460594177,5.370784282684326,2021-12-12 00:00:00,2021-12-13 00:00:00
419472bca69b43e,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3870,14,7673,208,203,ヨシコシ,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
wahlahlelahxixi,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,9233,1,19892,2972,113,🍀Aku Ultah Wee,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
shadowproof_gg,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1003,3,20384,614,120,ShadowproofGamer🌖,1,1,3,2,5,2,0.0,cluster_4,0.8293912410736084,0.29109078645706177,8.015124320983887,2021-12-12 00:00:00,2021-12-13 00:00:00
sh_jbt,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,27588,9,16928,2913,339,カイ,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
kurara81310580,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1637,4,28464,265,116,kuraraぴよ🌸,1,1,3,2,5,2,0.0,cluster_4,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
mdjonyh71013870,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,8433,1,4530,2115,91,Md Jony Hossain #BRG,1,1,3,2,5,2,0.0,cluster_4,0.9957661032676697,0.298029363155365,5.316603183746338,2021-12-12 00:00:00,2021-12-13 00:00:00
nmatchedwisdom,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2488,2,7900,1045,24,3m trend trader,1,1,3,2,5,2,0.0,cluster_4,0.7981182932853699,0.18753640353679657,11.612006187438965,2021-11-07 00:00:00,2021-11-08 00:00:00
ecriptodani,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,32,0,9,54,4,Daniel | Crypto • Investor,1,1,3,2,5,2,0.0,cluster_4,0.9252503514289856,0.2472565919160843,9.576648712158203,2021-11-28 00:00:00,2021-11-29 00:00:00
paulohe32558504,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,25242,0,49724,693,485,Paulo Henrique Netto de Alcântara 🇧🇷🇵🇹🇨🇭🇮🇹,2,2,4,2,6,4,0.0,cluster_4,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-05 00:00:00,2021-12-06 00:00:00
berk_car,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,891,0,6099,150,75,discorobot,1,1,3,2,5,2,0.0,cluster_4,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
riyousyaru,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,499,1,128,390,16,riyousyaru,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
yoshiefuruhashi,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,299803,200,668467,3976,3979,Yoshie Furuhashi,1,1,3,2,5,2,0.0,cluster_4,0.47740501165390015,0.24294818937778473,6.8636345863342285,2021-11-28 00:00:00,2021-11-29 00:00:00
carolin37404384,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,62,0,61,42,2,PiouPiou,1,1,3,2,5,2,0.0,cluster_4,0.9871170520782471,0.4563339948654175,9.172457695007324,2021-10-31 00:00:00,2021-11-01 00:00:00
prashan83155756,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,14104,0,4459,58,147,Prashant Singh,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
tkleianne,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,1,0,0,1,0,Kleianne Teixeira,1,1,3,2,5,2,0.0,cluster_4,0.9872583746910095,0.34493038058280945,6.891354084014893,2021-12-21 00:00:00,2021-12-22 00:00:00
fairiescrypto,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2643,22,4071,1373,339,CryptoFairies,1,1,3,2,5,2,0.0,cluster_4,0.0006740535027347505,0.41302984952926636,4.976173400878906,2021-10-31 00:00:00,2021-11-01 00:00:00
kneelme1,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1271,2,3375,974,430,Kneelme,1,1,3,2,5,2,0.0,cluster_4,0.4241703152656555,0.17369472980499268,5.433781147003174,2021-11-28 00:00:00,2021-11-29 00:00:00
sweet_byunb,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,491859,4,676,180,1371,스위트 •ㅅ• 변비,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-05 00:00:00,2021-12-06 00:00:00
silenttleo,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,205,2,628,202,6,Onur Aksoy,1,1,3,2,5,2,0.0,cluster_4,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
asadsab30213871,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,226,0,711,151,17,Asad Sabir,1,1,3,2,5,2,0.0,cluster_4,0.1800871193408966,0.24858473241329193,6.311939239501953,2021-11-07 00:00:00,2021-11-08 00:00:00
aynur_korkmaz,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,81,0,1384,119,11,aynur korkmaz,1,1,3,2,5,2,0.0,cluster_4,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
_jaemxyyang,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5452,0,2158,823,226,aeri🌙,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
vrwhale,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,225,0,631,240,116,🐳 VR WHALE 🐳,1,1,3,2,5,2,0.0,cluster_4,0.6202965378761292,0.1552017778158188,6.233158588409424,2021-11-07 00:00:00,2021-11-08 00:00:00
exocityxzwin,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3880,0,731,1187,40,wins when 😭🍀,1,1,3,2,5,2,0.0,cluster_4,0.2670370042324066,0.14229454100131989,5.554157257080078,2021-10-31 00:00:00,2021-11-01 00:00:00
marievh01,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1592,2,1473,279,85,Marie V,2,2,5,2,7,4,0.0,cluster_4,0.2651336118578911,0.19914621114730835,6.023921012878418,2021-11-28 00:00:00,2021-11-29 00:00:00
jhungpueblas,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,141,0,1844,390,111,JhungXRP,1,1,3,2,5,2,0.0,cluster_4,0.03440667316317558,0.25818052887916565,6.667306423187256,2021-12-12 00:00:00,2021-12-13 00:00:00
pollyne16297944,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,28,0,69,243,20,Pollyne,2,2,3,2,5,4,0.0,cluster_4,0.7039591073989868,0.23021109402179718,4.829964280128479,2021-10-31 00:00:00,2021-11-01 00:00:00
ltfemre1emre,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,904,0,606,49,6,L EMRe,1,1,3,2,5,2,0.0,cluster_4,0.2600845992565155,0.26234692335128784,11.522364616394043,2021-12-20 00:00:00,2021-12-21 00:00:00
